table,column,linkid,short_name,label,data_type,questionnaire_title,source,anon
qr_spi_subform_4,review_safety_planstep,ea95a315-f903-4351-87ed-c1e7e7b74198,review_safety_planstep,Review the Safety PlanStep 6: Making the environment safe - Drowning - I will...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,ec2a78e1-e70b-4f66-86b1-561cffaf9ffd,review_safety_planstep,Review the Safety PlanStep 4: Family members or friends who may offer help - ...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,ec54e447-c981-4dd2-aaa4-659f8e494248,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,ee5d4acf-ecf0-4e62-8924-cff17a33679d,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,place_declare_values,encounter-id,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,f14c3c34-f80a-4481-9d9c-9b05267d4c39,review_safety_planstep,Review the Safety PlanStep 6: Making the environment safe - Other ways I will...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,f1fef9d7-2ab9-4ead-9c24-c4dc9c7ed4cc,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,step_professional_services,f311f3ca-5537-4134-8828-5e537bb26a9c,step_professional_services,Step 5Professionals or professional services that can help during a crisis,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,f39df336-a0b8-4d0b-9bd2-6c4284985491,review_safety_planstep,Review the Safety PlanStep 4: Family members or friends who may offer help - ...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,person,f5ab53d4-824c-460f-8939-b86ff3cd97a3,person,SPI Subform 4 - Person 3,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,step_professional_services,f7496859-63bb-4b2f-8f75-96e44e893bf7,step_professional_services,Step 5Professionals or professional services that can help during a crisis,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,your_local_hotline,f7513e58-a495-49d7-a549-ba4d84fb5003,your_local_hotline,SPI Subform 4 - Your local hotline number:,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,f8861b1c-781f-4f12-b4c8-f8110f0c2cc0,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,step_professional_services,f895ed4f-5004-4da4-9d59-c21293674b21,step_professional_services,Step 5Professionals or professional services that can help during a crisis,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,step_professional_services,f952feaf-7abc-4f6f-a3bc-d10a43ea62fa,step_professional_services,Step 5Professionals or professional services that can help during a crisis,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,faefef23-d2e6-4777-b628-8f83921e8fd8,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,additional_hotline_numbers,fba783e8-91d0-4a49-ba80-c55fa9e41a54,additional_hotline_numbers,SPI Subform 4 - Additional hotline numbers you can contact:,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,fc5c673b-41d4-4352-86bb-043c73ed9807,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,going_front_moving,fd1498e5-abf7-4ebe-9252-97994d6b9449,going_front_moving,SPI Subform 4 - Going in front of a moving vehicle - I will protect myself fr...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,fdd7c3c3-f2c3-43bd-8a80-6b48aa2b9604,review_safety_planstep,Review the Safety PlanStep 4: Family members or friends who may offer help,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,fe2f0911-8ddc-412b-a3e6-f216620d147e,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,step_members_friends,fefdc90f-fe1d-4bfb-af93-94df8c482897,step_members_friends,Step 4Family members or friends who may offer help,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,step_members_friends,ff115c26-95b9-4e0d-87ed-80817d438fc7,step_members_friends,Step 4Family members or friends who may offer help,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,no-response-step-1,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,response_step_review,no-response-step-1-review,response_step_review,No Response Step 1 Review,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,no-response-step-2,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,response_step_review,no-response-step-2-review,response_step_review,No Response Step 2 Review,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,no-response-step-3,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,response_step_review,no-response-step-3-review,response_step_review,No Response Step 3 Review,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,no-response-step-4,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,response_step_review,no-response-step-4-review,response_step_review,No Response Step 4 Review,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,no-response-step-6a,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,response_step_review,no-response-step-6a-review,response_step_review,No Response Step 6a Review,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,other-signs-step-1,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_start_ipc_s1,questionnaire_id,,questionnaire_id,Questionnaire ID,text,IPC Session 1,system,FALSE
qr_start_ipc_s1,subject_patient_id,,subject_patient_id,Subject Patient ID,text,IPC Session 1,system,FALSE
qr_start_ipc_s1,encounter_id,,encounter_id,Encounter ID,text,IPC Session 1,system,FALSE
qr_start_ipc_s1,author_practitioner_id,,author_practitioner_id,Author Practitioner ID,text,IPC Session 1,system,FALSE
qr_start_ipc_s1,practitioner_location_id,,practitioner_location_id,Practitioner Location ID,text,IPC Session 1,system,FALSE
qr_start_ipc_s1,practitioner_organization_id,,practitioner_organization_id,Practitioner Organization ID,text,IPC Session 1,system,FALSE
qr_start_ipc_s1,practitioner_id,,practitioner_id,Practitioner ID,text,IPC Session 1,system,FALSE
qr_start_ipc_s1,practitioner_careteam_id,,practitioner_careteam_id,Practitioner Care Team ID,text,IPC Session 1,system,FALSE
qr_start_ipc_s1,application_version,,application_version,Application Version,text,IPC Session 1,system,FALSE
qr_start_ipc_s1,qr_id,,qr_id,Questionnaire Response ID,character varying,IPC Session 1,system,FALSE
qr_start_ipc_s1,person,042e5415-93de-419d-9bac-632596939280,person,Person 2,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,place_declare_values,0627ed93-c89d-48ae-bde2-bd013dc58685,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,place_declare_values,07b722c9-210e-491a-8933-2e9aab3474af,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,place_declare_values,0c99c32b-a6a7-4de6-9fbc-d34ccf133bbf,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,before_there_before,0de42ce5-6d9f-40ec-b67b-3d3b975d363b,before_there_before,IPC Session 1 - What about before that? Was there a time before in which you ...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,place_declare_values,10151d1b-3cd2-4f10-b1e5-d6b20112d801,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,place_declare_values,13d72f63-dd18-41f9-bf46-44981f2f804a,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,earlier_you_noticed,16333904-aad5-4166-9593-b7286c7b20b2,earlier_you_noticed,"IPC Session 1 - Earlier than that, you noticed symptoms...",text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,there_anything_else,1809cb03-235d-4855-b201-7b296b160e37,there_anything_else,IPC Session 1 - Is there anything else that we did not discuss that you think...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,ipc_session,19416221-7c67-44d7-9b9b-b88364ea7408,ipc_session,IPC Session 1,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,possible_problem_areas,1ae11d83-35d4-41c0-a804-5ddf6b1c388c,possible_problem_areas,IPC Session 1 - Possible problem areas,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,place_declare_values,24f9ed3b-3706-43fb-9779-07a9c2077e9d,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,symptoms,31a9e716-52ce-4651-bb17-26f442e2ab89,symptoms,IPC Session 1 - What were the symptoms?,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,ipc_session,347d89f5-1bad-4ba5-8f45-e63972b02123,ipc_session,IPC Session 1,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,ipc_session,37a6a71f-e6ee-4b2e-bfba-2c2cd51e508b,ipc_session,IPC Session 1,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,place_declare_values,47eaf38f-c74e-484a-af95-b0002074bf67,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,survey_response,4a2ac26a-8d30-4c28-be11-f684f415f661,survey_response,Survey Response,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,your_most_distressing,528fa2c7-7a88-4d4e-b2ba-38c1384aface,your_most_distressing,IPC Session 1 - Your most distressing current symptoms began...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,symptoms_begin,54a97eb0-3fd7-4b2d-b2b7-ea3fe97a1690,symptoms_begin,IPC Session 1 - When did these symptoms begin?,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,you_notice_symptoms,5d23d8f0-b23a-4e2f-ac66-497d9c6ab3fd,you_notice_symptoms,IPC Session 1 - When did you notice these symptoms?,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,symptoms_you_said,5e65c0dc-5524-4f3d-8404-a7427a34e61c,symptoms_you_said,IPC Session 1 - These are the symptoms you said you are currently experiencin...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,place_declare_values,6099951a-c965-40f9-ad61-66e7a39a6b92,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,person,6409c231-50c1-45fc-808e-f0bd015db97d,person,Person 3,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,patient_age,69125945-bec7-4810-985a-8c1052e8d039,patient_age,IPC Session 1 - Patient Age,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,ipc_session,69ed5884-0814-4ae0-a7f1-ecf730710523,ipc_session,IPC Session 1,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,noticed_asking_important,78bc8272-eba1-48a8-a2f4-0e47304887b8,noticed_asking_important,IPC Session 1 - I noticed that when I was asking about important people in yo...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,patient_dob,798d2c43-5b9f-436f-9fa2-f360cbeeea73,patient_dob,IPC Session 1 - Patient DOB,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,ipc_session,7b0a751e-936e-40e8-9076-c7fe1e818c1f,ipc_session,IPC Session 1,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,place_declare_values,80344998-41e2-4669-a77e-1fdaebe88bcf,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,mood_rating_ipc,8085cded-8e0f-497f-9e3d-5fab3981d727,mood_rating_ipc,Mood Rating (IPC Session 1),text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,ipc_session,82cdd7f0-f3d1-4eba-a31e-c6ad367742f4,ipc_session,IPC Session 1,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,place_declare_values,8a8b5e1e-fa6b-472b-ade7-ee8f5286a759,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,place_declare_values,a11ebb0d-acb3-4038-956b-293a41acb85b-1,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,place_declare_values,a11ebb0d-acb3-4038-956b-293a41acb85b-2,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,you_agree_summary,a88cb2bf-e23b-423b-9a22-ab94678ccc3a,you_agree_summary,IPC Session 1 - Do you agree with this summary?,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,format_you_deliver,acd9d89b-0d67-415e-a3a4-b132ab304c45,format_you_deliver,IPC Session 1 - In what format did you deliver this session with the client?,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,ipc_session,b1b6bebb-0cb7-4029-b320-01d3270ee892,ipc_session,IPC Session 1,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,place_declare_values,b322e52d-99f3-48e0-bda0-09d95228ae7b,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,you_complete_required,b3e46a84-9743-4506-9465-43fa16460e16,you_complete_required,IPC Session 2 - Did you complete the required assessment(s) and the Mood Rati...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,add_family_member,b5bc7f80-4a0c-486c-e5eb-32c750036f94,add_family_member,Add Family Member Registration - Calculated Age,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,there_anything_get,b7b59772-0272-41f6-ba66-16b09a832fc1,there_anything_get,IPC Session 1 - Is there anything that could get in the way of you attending ...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,place_declare_values,bd785881-7e04-4093-b191-d845edea4c9d,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,going_your_life,c4b93137-7abc-47f1-8c0a-fbfe8ad6ce2d,going_your_life,IPC Session 1 - What was going on in your life when you started to notice the...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,add_family_member,calculated-month,add_family_member,Add Family Member Registration - calculated month,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,add_family_member,calculated-year,add_family_member,Add Family Member Registration - calculated year,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,ipc_session,cd69a7a1-ec17-4f43-8597-26c59732261b,ipc_session,IPC Session 1,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,add_family_member,cd8e3d6d-e9ff-458d-d122-57070bebffaf,add_family_member,Add Family Member Registration - Date of birth,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,place_declare_values,d126d866-b8c4-4288-84ff-49a40f20e204,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,mood_rating_ipc,d58c8907-06c6-4071-aa6c-b2b95d2169c7,mood_rating_ipc,Mood Rating (IPC Session 1) - Total score,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,place_declare_values,d6c7419a-9082-4579-8678-44e866ab3655,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,happening,e2629251-1266-4760-a539-f0e680df651b,happening,IPC Session 1 - What was happening then?,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,ipc_session,e4ecfbd3-ed37-4b1b-9284-f7cc9386f7b8,ipc_session,IPC Session 1,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,place_declare_values,e5899d3e-d8fc-4931-91c8-383f51474a5b,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,symptoms_most_distressing,e8bfb690-b135-4b0f-9291-f6247611ce52,symptoms_most_distressing,"IPC Session 1 - Of these symptoms, which are the most distressing?",text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,place_declare_values,encounter-id,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,you_experiencing,f11ace93-5d84-4cc5-8598-58f9c5623037,you_experiencing,"IPC Session 1 - At that time, you were experiencing...",text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,mood_rating_ipc,f1.33.6,mood_rating_ipc,"Mood Rating (IPC Session 2) - On a scale of 1 to 10, with 1 being the worst m...",text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,form_question,f1.38.3,form_question,Form F1 Question 38,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,ipc_session,f1.38.4,ipc_session,IPC Session 1,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,person,f1.39.3.1,person,Person 1,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,person,f1.39.3.2,person,Person 1,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,person_relationship_changed,f1.39.3.3,person_relationship_changed,"Person 1 - How has this relationship changed following trauma, if at all?",text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,person_person,f1.39.3.4,person_person,Person 1 - Person 1 is:,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,person,f1.39.4.1,person,Person 2,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,person,f1.39.4.2,person,Person 2,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,person_relationship_changed,f1.39.4.3,person_relationship_changed,"Person 2 - How has this relationship changed following trauma, if at all?",text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,person_person,f1.39.4.4,person_person,Person 2 - Person 2 is:,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,person,f1.39.5.1,person,Person 3,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,person,f1.39.5.2,person,Person 3,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,person_relationship_changed,f1.39.5.3,person_relationship_changed,"Person 3 - How has this relationship changed following trauma, if at all?",text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,person_person,f1.39.5.4,person_person,Person 3 - Person 3 is:,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,person,f1.39.6.1,person,Person 4,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,person,f1.39.6.2,person,Person 4,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,person_relationship_changed,f1.39.6.3,person_relationship_changed,"Person 4 - How has this relationship changed following trauma, if at all?",text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,person_person,f1.39.6.4,person_person,Person 4 - Person 4 is:,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,ipc_session,f1.40.11,ipc_session,IPC Session 1,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,person_consistently_close,f1.40.12,person_consistently_close,IPC Session 1 - Has this person been consistently close to you or has that ch...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,ipc_session,f1.40.2,ipc_session,IPC Session 1,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,person_consistently_close,f1.40.3,person_consistently_close,IPC Session 1 - Has this person been consistently close to you or has that ch...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,ipc_session,f1.40.5,ipc_session,IPC Session 1,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,person_consistently_close,f1.40.6,person_consistently_close,IPC Session 1 - Has this person been consistently close to you or has that ch...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,ipc_session,f1.40.8,ipc_session,IPC Session 1,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,person_consistently_close,f1.40.9,person_consistently_close,IPC Session 1 - Has this person been consistently close to you or has that ch...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,you_think_important,f1.42.2,you_think_important,IPC Session 1 - Do you think an important person's death is connected to the ...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,tell_your_relationship,f1.43.2,tell_your_relationship,IPC Session 1 - Tell me about your relationship with this person. How did thi...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,form_question,f1.46.2,form_question,Form F1 Question 46,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,you_someone_else,f1.68.2,you_someone_else,IPC Session 1 - Are you and someone else having a strong disagreement or argu...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,briefly_tell_disagreement,f1.69.2,briefly_tell_disagreement,IPC Session 1 - Briefly tell me about the disagreement.,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,disagreement_happen,f1.69.3,disagreement_happen,IPC Session 1 - When did this disagreement happen?,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,disagreement_affecting_you,f1.70.2,disagreement_affecting_you,IPC Session 1 - How has this disagreement been affecting you?,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,there_any_changes,f1.72.2,there_any_changes,IPC Session 1 - Have there been any changes in your life that are connected t...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,change,f1.73.2,change,IPC Session 1 - What was the change?,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,happen,f1.74.2,happen,IPC Session 1 - When did this happen?,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,client_not_mention,f1.76.2,client_not_mention,IPC Session 1 - If the client did not mention any close relationships during ...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,you_say_you,f1.78.2,you_say_you,IPC Session 1 - Would you say you have close relationships?,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,anything_changed_your,f1.79.2,anything_changed_your,IPC Session 1 - Has anything changed in your life so that now you feel lonely...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,event_happen,f1.79.3,event_happen,IPC Session 1 - When did this event happen?,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,ipc_session,f1.81.3,ipc_session,IPC Session 1,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,ipc_session,f1.81.4,ipc_session,IPC Session 1,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,you_want_propose,f1.82.2,you_want_propose,IPC Session 1 - Do you want to propose an Interpersonal Formulation in this s...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,you_agree,f1.87.2,you_agree,IPC Session 1 - Do you agree with this?,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,ipc_session,f1.88.2,ipc_session,IPC Session 1,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,select_possible_interpersonal,f1.89.2,select_possible_interpersonal,IPC Session 1 - Select the possible interpersonal problem area(s) you can pro...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,ipc_session,f1.92.1,ipc_session,IPC Session 1,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,you_experiencing,fe689023-f019-483b-ba7c-8ff0e16129d5,you_experiencing,"IPC Session 1 - At that time, you were experiencing...",text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,place_declare_values,observation-mood-score-id,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,place_declare_values,task-id-008,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,place_declare_values,task-id-009,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,place_declare_values,task-id-010,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s1,place_declare_values,task-id-012,place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,IPC Session 1,questionnaire,FALSE
qr_start_ipc_s2,questionnaire_id,,questionnaire_id,Questionnaire ID,text,IPC Session 2,system,FALSE
qr_start_ipc_s2,subject_patient_id,,subject_patient_id,Subject Patient ID,text,IPC Session 2,system,FALSE
qr_start_ipc_s2,encounter_id,,encounter_id,Encounter ID,text,IPC Session 2,system,FALSE
qr_start_ipc_s2,author_practitioner_id,,author_practitioner_id,Author Practitioner ID,text,IPC Session 2,system,FALSE
qr_start_ipc_s2,practitioner_location_id,,practitioner_location_id,Practitioner Location ID,text,IPC Session 2,system,FALSE
qr_start_ipc_s2,practitioner_organization_id,,practitioner_organization_id,Practitioner Organization ID,text,IPC Session 2,system,FALSE
qr_start_ipc_s2,practitioner_id,,practitioner_id,Practitioner ID,text,IPC Session 2,system,FALSE
qr_start_ipc_s2,practitioner_careteam_id,,practitioner_careteam_id,Practitioner Care Team ID,text,IPC Session 2,system,FALSE
qr_start_ipc_s2,application_version,,application_version,Application Version,text,IPC Session 2,system,FALSE
qr_start_ipc_s2,qr_id,,qr_id,Questionnaire Response ID,character varying,IPC Session 2,system,FALSE
qr_start_ipc_s2,communication_analysis_example,044d9000-1935-4b35-9947-d668de09f10b,communication_analysis_example,Communication Analysis - Example guiding prompts (not all questions need to b...,text,IPC Session 2,questionnaire,FALSE
qr_start_ipc_s2,role_play_example,0984569b-3fd6-4c4e-a391-e68e73b46f00,role_play_example,Role Play - Example guiding prompts (not all questions need to be asked),text,IPC Session 2,questionnaire,FALSE
qr_start_ipc_s2,phq_total_meaning,0a15f38b-027a-42ff-b1e8-ca5e2b313f71,phq_total_meaning,IPC Session 2 - PHQ-9 Total Meaning,text,IPC Session 2,questionnaire,FALSE
qr_start_ipc_s2,decision_analysis_example,0b80fd6e-3e52-4d1f-aa19-bbfdd912d724,decision_analysis_example,Decision Analysis - Example guiding prompts (not all questions need to be asked),text,IPC Session 2,questionnaire,FALSE
qr_start_ipc_s2,interpersonal_skills_building,0c9f8c1d-5827-4d21-bd33-3240fade93ac,interpersonal_skills_building,Interpersonal Skills-Building - Example skills,text,IPC Session 2,questionnaire,FALSE
qr_start_ipc_s2,work_home_example,0e5c44d8-3ec0-427a-99a5-58c2c9cdf9c3,work_home_example,Work at Home - Example guiding prompts (not all questions need to be asked),text,IPC Session 2,questionnaire,FALSE
qr_start_ipc_s2,gad_total_meaning,10cd5560-6c41-41a6-94c5-af74ce96dc90,gad_total_meaning,IPC Session 2 - GAD-7 Total Meaning,text,IPC Session 2,questionnaire,FALSE
qr_start_ipc_s2,role_play_example,126c7309-8143-4c33-857f-41cc6bed09d8,role_play_example,Role Play - Example guiding prompts (not all questions need to be asked),text,IPC Session 2,questionnaire,FALSE
qr_start_ipc_s2,explore_problem_questions,232484cf-1aee-4bfa-a66e-61494587a16a,explore_problem_questions,Explore the problem - Questions asked in Session 2,text,IPC Session 2,questionnaire,FALSE
qr_start_ipc_s2,mood_rating_ipc,287593c3-4174-45af-a998-71d249230943,mood_rating_ipc,Mood Rating (IPC Session 2),text,IPC Session 2,questionnaire,FALSE
